order_id,order_date,order_time,pizza_id,pizza_name,pizza_category,pizza_size,quantity,unit_price,total_price
10310,2024-05-06,14:06:00,P03,Hawaiian,Classic,Medium,1,16.0,16.0
10311,2024-08-09,22:17:00,P06,Buffalo Chicken,Chicken,Medium,3,10.5,31.5
10312,2024-12-16,15:13:00,P01,Margherita,Classic,Medium,1,8.0,8.0
10313,2024-12-03,12:16:00,P01,Margherita,Classic,Large,1,10.0,10.0
10314,2024-10-01,16:52:00,P14,Mexican Green,Specialty,Medium,1,10.0,10.0
10315,2024-10-18,22:59:00,P12,Paneer Tikka,Specialty,Large,1,16.25,16.25
10316,2024-07-02,17:15:00,P10,Four Cheese,Cheese,Large,4,15.62,62.48
10317,2024-06-09,18:15:00,P05,Chicken Supreme,Chicken,Small,1,14.45,14.45
10318,2024-09-05,11:01:00,P02,Pepperoni,Classic,Small,2,10.2,20.4
10319,2024-04-13,21:42:00,P02,Pepperoni,Classic,Large,1,15.0,15.0
10320,2024-11-02,21:17:00,P03,Hawaiian,Classic,Small,3,13.6,40.8
10321,2024-09-17,17:05:00,P08,Veggie Supreme,Veggie,Small,1,13.17,13.17
10322,2024-11-27,12:11:00,P10,Four Cheese,Cheese,Small,1,10.62,10.62
10323,2024-01-12,18:55:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
10324,2024-12-27,15:48:00,P04,BBQ Chicken,Chicken,Medium,2,13.5,27.0
10325,2024-06-26,13:49:00,P14,Mexican Green,Specialty,XL,1,15.0,15.0
10326,2024-09-15,17:40:00,P11,Cheese Burst,Cheese,Large,1,20.62,20.62
10327,2024-03-08,20:01:00,P08,Veggie Supreme,Veggie,Medium,1,15.5,15.5
10328,2024-09-22,20:38:00,P09,Spinach Feta,Veggie,Medium,2,9.5,19.0
10329,2024-03-30,18:36:00,P06,Buffalo Chicken,Chicken,Medium,1,10.5,10.5
10330,2024-06-02,13:25:00,P03,Hawaiian,Classic,Small,1,13.6,13.6
10331,2024-01-28,11:01:00,P05,Chicken Supreme,Chicken,Small,1,14.45,14.45
10332,2024-05-23,21:56:00,P11,Cheese Burst,Cheese,Small,2,14.03,28.06
10333,2024-10-03,16:24:00,P01,Margherita,Classic,Small,3,6.8,20.4
10334,2024-11-09,14:56:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
10335,2024-06-04,12:22:00,P01,Margherita,Classic,Medium,1,8.0,8.0
10336,2024-05-11,11:59:00,P01,Margherita,Classic,XL,1,12.0,12.0
10337,2024-07-13,16:07:00,P13,Farmhouse,Specialty,Medium,1,17.5,17.5
10338,2024-06-19,18:53:00,P10,Four Cheese,Cheese,XL,1,18.75,18.75
10339,2024-02-27,18:51:00,P07,Veggie Garden,Veggie,Medium,2,11.5,23.0
10340,2024-03-09,10:45:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
10341,2024-06-01,18:56:00,P07,Veggie Garden,Veggie,Medium,3,11.5,34.5
10342,2024-02-04,22:14:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
10343,2024-04-15,19:09:00,P02,Pepperoni,Classic,Small,2,10.2,20.4
10344,2024-12-09,12:28:00,P06,Buffalo Chicken,Chicken,Large,1,13.12,13.12
10345,2024-02-07,14:23:00,P05,Chicken Supreme,Chicken,XL,1,25.5,25.5
10346,2024-10-01,10:43:00,P09,Spinach Feta,Veggie,Small,1,8.07,8.07
10347,2024-06-02,18:34:00,P09,Spinach Feta,Veggie,Small,1,8.07,8.07
10348,2024-05-21,17:05:00,P01,Margherita,Classic,Medium,1,8.0,8.0
10349,2024-02-01,19:14:00,P05,Chicken Supreme,Chicken,Medium,2,17.0,34.0
10350,2024-09-11,10:30:00,P09,Spinach Feta,Veggie,Medium,3,9.5,28.5
10351,2024-02-25,14:37:00,P07,Veggie Garden,Veggie,Small,1,9.78,9.78
10352,2024-02-22,19:36:00,P13,Farmhouse,Specialty,Medium,1,17.5,17.5
10353,2024-11-29,13:36:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
10354,2024-09-23,20:01:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
10355,2024-01-22,11:19:00,P01,Margherita,Classic,Small,1,6.8,6.8
10356,2024-08-23,10:03:00,P09,Spinach Feta,Veggie,Medium,2,9.5,19.0
10357,2024-01-14,16:14:00,P01,Margherita,Classic,XL,4,12.0,48.0
10358,2024-08-09,17:01:00,P08,Veggie Supreme,Veggie,Medium,3,15.5,46.5
10359,2024-01-01,16:03:00,P14,Mexican Green,Specialty,Large,1,12.5,12.5
10360,2024-03-31,19:55:00,P08,Veggie Supreme,Veggie,Large,3,19.38,58.14
10361,2024-08-01,20:09:00,P05,Chicken Supreme,Chicken,XL,2,25.5,51.0
10362,2024-08-29,10:48:00,P09,Spinach Feta,Veggie,Large,1,11.88,11.88
10363,2024-12-29,21:29:00,P06,Buffalo Chicken,Chicken,Large,1,13.12,13.12
10364,2024-12-15,18:16:00,P08,Veggie Supreme,Veggie,Large,2,19.38,38.76
10365,2024-04-08,21:49:00,P14,Mexican Green,Specialty,Small,1,8.5,8.5
10366,2024-06-23,21:19:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
10367,2024-08-12,10:35:00,P14,Mexican Green,Specialty,XL,1,15.0,15.0
10368,2024-05-20,13:22:00,P13,Farmhouse,Specialty,Large,1,21.88,21.88
10369,2024-09-25,17:39:00,P02,Pepperoni,Classic,XL,1,18.0,18.0
10370,2024-08-25,21:29:00,P01,Margherita,Classic,Large,3,10.0,30.0
10371,2024-10-07,10:08:00,P02,Pepperoni,Classic,Large,2,15.0,30.0
10372,2024-06-02,17:32:00,P01,Margherita,Classic,Large,2,10.0,20.0
10373,2024-02-08,18:51:00,P02,Pepperoni,Classic,Large,1,15.0,15.0
10374,2024-04-18,22:40:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
10375,2024-07-16,13:43:00,P01,Margherita,Classic,Large,1,10.0,10.0
10376,2024-09-28,21:20:00,P04,BBQ Chicken,Chicken,Large,1,16.88,16.88
10377,2024-09-27,16:41:00,P12,Paneer Tikka,Specialty,Large,1,16.25,16.25
10378,2024-07-07,13:23:00,P01,Margherita,Classic,Large,1,10.0,10.0
10379,2024-05-10,11:00:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
10380,2024-08-09,22:53:00,P04,BBQ Chicken,Chicken,Small,1,11.47,11.47
10381,2024-12-03,17:10:00,P02,Pepperoni,Classic,Large,1,15.0,15.0
10382,2024-02-11,22:03:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
10383,2024-10-07,13:35:00,P09,Spinach Feta,Veggie,Medium,4,9.5,38.0
10384,2024-07-10,22:43:00,P13,Farmhouse,Specialty,Small,1,14.88,14.88
10385,2024-10-22,21:44:00,P11,Cheese Burst,Cheese,Large,2,20.62,41.24
10386,2024-12-06,12:43:00,P12,Paneer Tikka,Specialty,Large,1,16.25,16.25
10387,2024-02-16,18:45:00,P04,BBQ Chicken,Chicken,Large,1,16.88,16.88
10388,2024-01-05,22:46:00,P02,Pepperoni,Classic,Medium,4,12.0,48.0
10389,2024-11-23,16:02:00,P11,Cheese Burst,Cheese,Medium,1,16.5,16.5
10390,2024-06-13,22:40:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
10391,2024-12-08,17:20:00,P15,Truffle Mushroom,Specialty,Small,2,16.15,32.3
10392,2024-01-25,16:36:00,P05,Chicken Supreme,Chicken,Large,1,21.25,21.25
10393,2024-04-14,14:07:00,P05,Chicken Supreme,Chicken,Small,2,14.45,28.9
10394,2024-01-04,18:59:00,P11,Cheese Burst,Cheese,Medium,1,16.5,16.5
10395,2024-11-05,15:13:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
10396,2024-01-19,22:34:00,P14,Mexican Green,Specialty,Medium,1,10.0,10.0
10397,2024-11-19,10:21:00,P13,Farmhouse,Specialty,Large,1,21.88,21.88
10398,2024-07-11,20:15:00,P06,Buffalo Chicken,Chicken,Small,3,8.92,26.76
10399,2024-07-14,22:38:00,P11,Cheese Burst,Cheese,Large,2,20.62,41.24
10400,2024-02-13,15:23:00,P11,Cheese Burst,Cheese,Small,1,14.03,14.03
10401,2024-08-31,18:57:00,P02,Pepperoni,Classic,Small,1,10.2,10.2
10402,2024-07-18,14:21:00,P13,Farmhouse,Specialty,Medium,2,17.5,35.0
10403,2024-09-27,15:00:00,P07,Veggie Garden,Veggie,Small,1,9.78,9.78
10404,2024-01-20,18:35:00,P12,Paneer Tikka,Specialty,Large,1,16.25,16.25
10405,2024-05-09,15:01:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
10406,2024-05-10,16:19:00,P13,Farmhouse,Specialty,Small,1,14.88,14.88
10407,2024-08-28,18:53:00,P05,Chicken Supreme,Chicken,Small,2,14.45,28.9
10408,2024-10-23,12:04:00,P01,Margherita,Classic,Medium,4,8.0,32.0
10409,2024-04-11,11:00:00,P13,Farmhouse,Specialty,Large,1,21.88,21.88
10410,2024-01-25,10:45:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
10411,2024-05-22,14:16:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
10412,2024-05-28,14:54:00,P14,Mexican Green,Specialty,Large,1,12.5,12.5
10413,2024-12-28,19:16:00,P14,Mexican Green,Specialty,Medium,1,10.0,10.0
10414,2024-07-03,10:36:00,P08,Veggie Supreme,Veggie,Medium,2,15.5,31.0
10415,2024-04-21,16:11:00,P09,Spinach Feta,Veggie,Medium,1,9.5,9.5
10416,2024-10-22,11:00:00,P06,Buffalo Chicken,Chicken,Medium,1,10.5,10.5
10417,2024-05-27,21:30:00,P04,BBQ Chicken,Chicken,Large,1,16.88,16.88
10418,2024-11-19,19:11:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
10419,2024-05-29,10:00:00,P10,Four Cheese,Cheese,XL,1,18.75,18.75
10420,2024-04-26,21:53:00,P11,Cheese Burst,Cheese,Medium,2,16.5,33.0
10421,2024-05-28,22:12:00,P12,Paneer Tikka,Specialty,XL,1,19.5,19.5
10422,2024-04-14,11:59:00,P12,Paneer Tikka,Specialty,Medium,2,13.0,26.0
10423,2024-10-07,16:23:00,P02,Pepperoni,Classic,Large,1,15.0,15.0
10424,2024-04-10,19:03:00,P07,Veggie Garden,Veggie,Small,1,9.78,9.78
10425,2024-12-23,12:48:00,P01,Margherita,Classic,Medium,1,8.0,8.0
10426,2024-07-21,13:24:00,P08,Veggie Supreme,Veggie,Large,1,19.38,19.38
10427,2024-09-13,13:22:00,P06,Buffalo Chicken,Chicken,Large,1,13.12,13.12
10428,2024-08-14,19:21:00,P13,Farmhouse,Specialty,Small,1,14.88,14.88
10429,2024-12-16,10:58:00,P04,BBQ Chicken,Chicken,Medium,2,13.5,27.0
10430,2024-03-08,12:29:00,P02,Pepperoni,Classic,Small,2,10.2,20.4
10431,2024-10-30,12:51:00,P02,Pepperoni,Classic,XL,1,18.0,18.0
10432,2024-07-31,15:49:00,P11,Cheese Burst,Cheese,Large,1,20.62,20.62
10433,2024-05-13,14:32:00,P09,Spinach Feta,Veggie,Small,1,8.07,8.07
10434,2024-08-06,14:28:00,P02,Pepperoni,Classic,Large,1,15.0,15.0
10435,2024-07-06,21:33:00,P01,Margherita,Classic,Large,1,10.0,10.0
10436,2024-05-08,18:20:00,P10,Four Cheese,Cheese,Medium,3,12.5,37.5
10437,2024-06-10,19:35:00,P01,Margherita,Classic,Large,1,10.0,10.0
10438,2024-08-14,16:16:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
10439,2024-02-16,19:11:00,P10,Four Cheese,Cheese,Large,1,15.62,15.62
10440,2024-05-27,16:26:00,P01,Margherita,Classic,Medium,1,8.0,8.0
10441,2024-07-07,14:19:00,P01,Margherita,Classic,Medium,2,8.0,16.0
10442,2024-11-03,20:27:00,P15,Truffle Mushroom,Specialty,Medium,1,19.0,19.0
10443,2024-03-02,11:23:00,P05,Chicken Supreme,Chicken,Small,1,14.45,14.45
10444,2024-03-20,21:15:00,P05,Chicken Supreme,Chicken,Large,2,21.25,42.5
10445,2024-05-09,18:28:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
10446,2024-07-20,22:22:00,P14,Mexican Green,Specialty,Medium,2,10.0,20.0
10447,2024-04-05,12:14:00,P15,Truffle Mushroom,Specialty,Large,1,23.75,23.75
10448,2024-10-15,21:16:00,P11,Cheese Burst,Cheese,Medium,1,16.5,16.5
10449,2024-06-28,13:19:00,P05,Chicken Supreme,Chicken,Medium,2,17.0,34.0
10450,2024-03-13,15:02:00,P01,Margherita,Classic,XL,1,12.0,12.0
10451,2024-06-30,11:17:00,P11,Cheese Burst,Cheese,Large,1,20.62,20.62
10452,2024-05-05,12:06:00,P08,Veggie Supreme,Veggie,Small,1,13.17,13.17
10453,2024-04-23,13:19:00,P06,Buffalo Chicken,Chicken,Medium,1,10.5,10.5
10454,2024-12-04,18:15:00,P13,Farmhouse,Specialty,XL,1,26.25,26.25
10455,2024-04-11,14:28:00,P02,Pepperoni,Classic,Medium,3,12.0,36.0
10456,2024-11-11,15:44:00,P07,Veggie Garden,Veggie,Medium,4,11.5,46.0
10457,2024-09-07,17:36:00,P01,Margherita,Classic,Medium,1,8.0,8.0
10458,2024-12-30,13:38:00,P07,Veggie Garden,Veggie,Small,1,9.78,9.78
10459,2024-05-19,14:03:00,P01,Margherita,Classic,Large,1,10.0,10.0
10460,2024-04-03,14:15:00,P02,Pepperoni,Classic,Large,1,15.0,15.0
10461,2024-10-09,13:07:00,P02,Pepperoni,Classic,XL,1,18.0,18.0
10462,2024-10-30,17:16:00,P10,Four Cheese,Cheese,Large,1,15.62,15.62
10463,2024-06-22,21:02:00,P11,Cheese Burst,Cheese,Medium,3,16.5,49.5
10464,2024-02-21,11:44:00,P08,Veggie Supreme,Veggie,Small,1,13.17,13.17
10465,2024-10-03,20:23:00,P14,Mexican Green,Specialty,XL,1,15.0,15.0
10466,2024-02-13,11:40:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
10467,2024-12-24,15:55:00,P04,BBQ Chicken,Chicken,Medium,2,13.5,27.0
10468,2024-01-14,11:13:00,P13,Farmhouse,Specialty,Large,2,21.88,43.76
10469,2024-04-10,13:23:00,P03,Hawaiian,Classic,Medium,1,16.0,16.0
10470,2024-09-13,21:50:00,P14,Mexican Green,Specialty,Medium,1,10.0,10.0
10471,2024-12-27,17:36:00,P01,Margherita,Classic,Large,2,10.0,20.0
10472,2024-07-22,14:02:00,P15,Truffle Mushroom,Specialty,XL,1,28.5,28.5
10473,2024-06-03,14:35:00,P01,Margherita,Classic,Small,3,6.8,20.4
10474,2024-09-29,10:45:00,P13,Farmhouse,Specialty,Large,1,21.88,21.88
10475,2024-05-22,16:03:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
10476,2024-05-24,15:10:00,P15,Truffle Mushroom,Specialty,Medium,1,19.0,19.0
10477,2024-09-24,20:43:00,P01,Margherita,Classic,Large,2,10.0,20.0
10478,2024-10-25,20:48:00,P08,Veggie Supreme,Veggie,XL,1,23.25,23.25
10479,2024-04-13,21:28:00,P15,Truffle Mushroom,Specialty,Medium,3,19.0,57.0
10480,2024-07-19,20:02:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
10481,2024-08-18,22:20:00,P09,Spinach Feta,Veggie,Small,1,8.07,8.07
10482,2024-02-04,14:47:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
10483,2024-10-02,14:52:00,P06,Buffalo Chicken,Chicken,Small,1,8.92,8.92
10484,2024-12-27,21:17:00,P09,Spinach Feta,Veggie,Medium,1,9.5,9.5
10485,2024-08-02,16:40:00,P08,Veggie Supreme,Veggie,Small,1,13.17,13.17
10486,2024-12-14,18:35:00,P13,Farmhouse,Specialty,Medium,2,17.5,35.0
10487,2024-03-09,16:25:00,P01,Margherita,Classic,Small,1,6.8,6.8
10488,2024-09-11,16:10:00,P04,BBQ Chicken,Chicken,Large,3,16.88,50.64
10489,2024-12-27,20:55:00,P14,Mexican Green,Specialty,Medium,1,10.0,10.0
10490,2024-09-05,20:35:00,P13,Farmhouse,Specialty,Medium,2,17.5,35.0
10491,2024-08-28,14:54:00,P06,Buffalo Chicken,Chicken,Large,1,13.12,13.12
10492,2024-08-16,22:34:00,P09,Spinach Feta,Veggie,Large,1,11.88,11.88
10493,2024-01-27,16:31:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
10494,2024-01-17,20:00:00,P02,Pepperoni,Classic,Small,1,10.2,10.2
10495,2024-08-07,11:48:00,P07,Veggie Garden,Veggie,Large,2,14.38,28.76
10496,2024-02-10,13:06:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
10497,2024-02-06,16:44:00,P08,Veggie Supreme,Veggie,Large,1,19.38,19.38
10498,2024-03-04,16:31:00,P01,Margherita,Classic,Medium,2,8.0,16.0
10499,2024-07-27,20:18:00,P15,Truffle Mushroom,Specialty,Medium,1,19.0,19.0
10500,2024-04-15,11:13:00,P15,Truffle Mushroom,Specialty,Medium,2,19.0,38.0
10501,2024-09-03,12:38:00,P10,Four Cheese,Cheese,Large,1,15.62,15.62
10502,2024-03-29,21:10:00,P07,Veggie Garden,Veggie,Large,2,14.38,28.76
10503,2024-02-18,12:42:00,P04,BBQ Chicken,Chicken,Small,1,11.47,11.47
10504,2024-05-22,15:14:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
10505,2024-07-19,14:18:00,P10,Four Cheese,Cheese,Small,1,10.62,10.62
10506,2024-01-29,21:04:00,P02,Pepperoni,Classic,Medium,3,12.0,36.0
10507,2024-09-11,15:12:00,P13,Farmhouse,Specialty,Large,1,21.88,21.88
10508,2024-12-31,22:15:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
10509,2024-12-21,10:19:00,P14,Mexican Green,Specialty,Large,1,12.5,12.5
10510,2024-07-24,11:05:00,P10,Four Cheese,Cheese,Medium,3,12.5,37.5
10511,2024-10-04,17:08:00,P09,Spinach Feta,Veggie,Large,2,11.88,23.76
10512,2024-06-08,17:32:00,P06,Buffalo Chicken,Chicken,Large,4,13.12,52.48
10513,2024-07-23,12:05:00,P14,Mexican Green,Specialty,Small,1,8.5,8.5
10514,2024-10-31,17:29:00,P13,Farmhouse,Specialty,Medium,1,17.5,17.5
10515,2024-12-23,10:41:00,P01,Margherita,Classic,Medium,1,8.0,8.0
10516,2024-03-22,15:25:00,P01,Margherita,Classic,Small,2,6.8,13.6
10517,2024-09-26,17:36:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
10518,2024-02-18,19:49:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
10519,2024-06-12,13:22:00,P15,Truffle Mushroom,Specialty,XL,2,28.5,57.0
10520,2024-11-17,16:06:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
10521,2024-08-01,21:37:00,P08,Veggie Supreme,Veggie,Large,1,19.38,19.38
10522,2024-10-02,10:56:00,P05,Chicken Supreme,Chicken,Large,1,21.25,21.25
10523,2024-07-28,18:23:00,P15,Truffle Mushroom,Specialty,Large,1,23.75,23.75
10524,2024-04-06,20:54:00,P12,Paneer Tikka,Specialty,Medium,2,13.0,26.0
10525,2024-12-30,19:18:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
10526,2024-04-15,22:09:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
10527,2024-11-13,18:52:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
10528,2024-11-18,17:11:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
10529,2024-10-17,16:45:00,P01,Margherita,Classic,Large,2,10.0,20.0
10530,2024-06-15,16:13:00,P13,Farmhouse,Specialty,Medium,1,17.5,17.5
10531,2024-07-11,20:36:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
10532,2024-02-29,20:00:00,P15,Truffle Mushroom,Specialty,XL,1,28.5,28.5
10533,2024-11-06,22:28:00,P15,Truffle Mushroom,Specialty,Small,1,16.15,16.15
10534,2024-08-03,16:16:00,P08,Veggie Supreme,Veggie,Medium,1,15.5,15.5
10535,2024-06-11,19:31:00,P11,Cheese Burst,Cheese,Large,2,20.62,41.24
10536,2024-12-16,16:19:00,P14,Mexican Green,Specialty,Small,2,8.5,17.0
10537,2024-01-28,12:31:00,P12,Paneer Tikka,Specialty,Medium,2,13.0,26.0
10538,2024-03-26,21:57:00,P03,Hawaiian,Classic,Medium,1,16.0,16.0
10539,2024-04-26,21:14:00,P06,Buffalo Chicken,Chicken,Large,1,13.12,13.12
10540,2024-07-29,22:25:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
10541,2024-07-03,13:58:00,P14,Mexican Green,Specialty,Medium,1,10.0,10.0
10542,2024-03-06,14:50:00,P09,Spinach Feta,Veggie,Medium,1,9.5,9.5
10543,2024-11-11,12:35:00,P03,Hawaiian,Classic,Medium,1,16.0,16.0
10544,2024-04-10,16:35:00,P10,Four Cheese,Cheese,Medium,4,12.5,50.0
10545,2024-05-18,16:56:00,P09,Spinach Feta,Veggie,Medium,1,9.5,9.5
10546,2024-05-10,14:19:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
10547,2024-04-20,18:20:00,P02,Pepperoni,Classic,Medium,2,12.0,24.0
10548,2024-09-06,11:15:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
10549,2024-06-18,10:22:00,P07,Veggie Garden,Veggie,Medium,2,11.5,23.0
10550,2024-12-28,10:23:00,P11,Cheese Burst,Cheese,Large,2,20.62,41.24
10551,2024-06-23,18:06:00,P07,Veggie Garden,Veggie,Medium,3,11.5,34.5
10552,2024-10-20,16:34:00,P12,Paneer Tikka,Specialty,Small,1,11.05,11.05
10553,2024-07-24,18:02:00,P08,Veggie Supreme,Veggie,Large,2,19.38,38.76
10554,2024-12-23,13:40:00,P08,Veggie Supreme,Veggie,Large,1,19.38,19.38
10555,2024-08-12,18:43:00,P13,Farmhouse,Specialty,Medium,2,17.5,35.0
10556,2024-12-21,19:47:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
10557,2024-09-17,20:48:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
10558,2024-03-10,19:14:00,P01,Margherita,Classic,Medium,1,8.0,8.0
10559,2024-09-13,22:47:00,P11,Cheese Burst,Cheese,Large,1,20.62,20.62
10560,2024-05-04,12:54:00,P09,Spinach Feta,Veggie,Small,2,8.07,16.14
10561,2024-11-15,11:52:00,P10,Four Cheese,Cheese,Large,2,15.62,31.24
10562,2024-02-26,21:11:00,P03,Hawaiian,Classic,Small,2,13.6,27.2
10563,2024-08-23,17:10:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
10564,2024-09-13,18:57:00,P01,Margherita,Classic,Large,2,10.0,20.0
10565,2024-10-10,13:40:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
10566,2024-09-07,21:58:00,P08,Veggie Supreme,Veggie,Small,3,13.17,39.51
10567,2024-01-22,19:28:00,P05,Chicken Supreme,Chicken,XL,3,25.5,76.5
10568,2024-03-29,19:19:00,P06,Buffalo Chicken,Chicken,Large,1,13.12,13.12
10569,2024-07-15,22:05:00,P13,Farmhouse,Specialty,Large,2,21.88,43.76
10570,2024-03-19,16:39:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
10571,2024-10-10,14:01:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
10572,2024-06-03,14:22:00,P12,Paneer Tikka,Specialty,Large,1,16.25,16.25
10573,2024-02-21,20:47:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
10574,2024-05-26,18:11:00,P09,Spinach Feta,Veggie,Large,2,11.88,23.76
10575,2024-12-15,16:01:00,P13,Farmhouse,Specialty,Medium,1,17.5,17.5
10576,2024-09-29,20:49:00,P14,Mexican Green,Specialty,Medium,1,10.0,10.0
10577,2024-05-04,21:02:00,P02,Pepperoni,Classic,XL,1,18.0,18.0
10578,2024-01-21,12:41:00,P14,Mexican Green,Specialty,Medium,2,10.0,20.0
10579,2024-12-26,19:51:00,P07,Veggie Garden,Veggie,Small,3,9.78,29.34
10580,2024-02-24,13:50:00,P03,Hawaiian,Classic,Medium,2,16.0,32.0
10581,2024-11-25,10:43:00,P06,Buffalo Chicken,Chicken,Medium,2,10.5,21.0
10582,2024-03-01,20:32:00,P15,Truffle Mushroom,Specialty,Small,1,16.15,16.15
10583,2024-12-16,10:20:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
10584,2024-12-01,16:22:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
10585,2024-02-17,10:21:00,P09,Spinach Feta,Veggie,Large,1,11.88,11.88
10586,2024-08-20,15:46:00,P03,Hawaiian,Classic,Medium,2,16.0,32.0
10587,2024-08-15,19:56:00,P01,Margherita,Classic,XL,1,12.0,12.0
10588,2024-03-20,22:50:00,P02,Pepperoni,Classic,Medium,2,12.0,24.0
10589,2024-11-09,13:03:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
10590,2024-03-24,15:28:00,P02,Pepperoni,Classic,Small,1,10.2,10.2
10591,2024-05-23,20:46:00,P02,Pepperoni,Classic,Large,1,15.0,15.0
10592,2024-02-12,16:29:00,P09,Spinach Feta,Veggie,XL,2,14.25,28.5
10593,2024-07-03,20:02:00,P02,Pepperoni,Classic,Large,2,15.0,30.0
10594,2024-01-24,10:36:00,P04,BBQ Chicken,Chicken,Medium,3,13.5,40.5
10595,2024-07-23,19:31:00,P13,Farmhouse,Specialty,Medium,1,17.5,17.5
10596,2024-04-10,21:07:00,P07,Veggie Garden,Veggie,Large,4,14.38,57.52
10597,2024-06-20,11:34:00,P10,Four Cheese,Cheese,Large,1,15.62,15.62
10598,2024-04-05,11:16:00,P02,Pepperoni,Classic,XL,1,18.0,18.0
10599,2024-09-14,19:53:00,P02,Pepperoni,Classic,Medium,4,12.0,48.0
10600,2024-10-26,10:37:00,P01,Margherita,Classic,XL,1,12.0,12.0
10601,2024-06-25,11:07:00,P02,Pepperoni,Classic,Small,2,10.2,20.4
10602,2024-04-19,15:08:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
10603,2024-05-08,14:38:00,P02,Pepperoni,Classic,Small,1,10.2,10.2
10604,2024-05-16,20:08:00,P01,Margherita,Classic,Medium,3,8.0,24.0
10605,2024-06-12,22:19:00,P02,Pepperoni,Classic,Large,1,15.0,15.0
10606,2024-12-21,12:55:00,P06,Buffalo Chicken,Chicken,Large,2,13.12,26.24
10607,2024-05-30,19:53:00,P03,Hawaiian,Classic,Large,1,20.0,20.0
10608,2024-04-19,18:29:00,P05,Chicken Supreme,Chicken,Medium,2,17.0,34.0
10609,2024-10-01,15:02:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
10610,2024-02-19,12:33:00,P10,Four Cheese,Cheese,Large,1,15.62,15.62
10611,2024-03-06,19:26:00,P01,Margherita,Classic,Medium,1,8.0,8.0
10612,2024-12-27,12:39:00,P12,Paneer Tikka,Specialty,Large,1,16.25,16.25
10613,2024-09-12,11:26:00,P09,Spinach Feta,Veggie,Large,3,11.88,35.64
10614,2024-05-18,16:18:00,P01,Margherita,Classic,Large,1,10.0,10.0
10615,2024-12-10,16:30:00,P13,Farmhouse,Specialty,Medium,1,17.5,17.5
10616,2024-02-26,11:37:00,P14,Mexican Green,Specialty,Large,1,12.5,12.5
10617,2024-05-12,11:35:00,P01,Margherita,Classic,Medium,1,8.0,8.0
10618,2024-12-09,22:54:00,P04,BBQ Chicken,Chicken,Medium,2,13.5,27.0
10619,2024-09-09,14:56:00,P12,Paneer Tikka,Specialty,Large,4,16.25,65.0
